id2,id,accessPointType,pickupEnabled,lastChange,name,capacityStatus,latitude,longitude,box_type,city_abbr,street,note,slouceny,address,latlong
973,4329547,ParcelBox,True,"2025-05-03T13:12:47,780",PBOX JNH sídl. Vajgar (COOP),Free,49.140245611,15.017499694,PBOX,JNH,sídl. Vajgar,COOP,"""49.140245611,15.017499694"",","sídl. Vajgar 595, 377 01 Jindřichův Hradec-Jindřichův Hradec 1, Czechia","49.140245611,15.017499694"
2542,4329548,ParcelBox,True,"2025-05-03T17:12:52,110",PBOX JNH sídl.U Nádr. (COOP),Free,49.152379194,15.006714694,PBOX,JNH,sídl.U Nádr.,COOP,"""49.152379194,15.006714694"",","sídl. U Nádraží 940, 377 01 Jindřichův Hradec-Jindřichův Hradec 1, Czechia","49.152379194,15.006714694"
876,4304398,ParcelBox,True,"2025-05-02T13:32:54,817",PBOX JNH Václavská (Rataj),Free,49.132034388,15.003144194,PBOX,JNH,Václavská,Rataj,"""49.132034388,15.003144194"",","Václavská 1756, 377 01 Jindřichův Hradec-Jindřichův Hradec 1, Czechia","49.132034388,15.003144194"
154,4493123,ParcelBox,True,"2025-05-04T12:34:25,443",PBOX JNH Vajgar (JYSK),Free,49.1431085,15.023116833,PBOX,JNH,Vajgar,JYSK,"""49.1431085,15.023116833"",","sídl. Vajgar 730, 377 01 Jindřichův Hradec-Jindřichův Hradec III, Czechia","49.1431085,15.023116833"
6,4448494,ParcelBox,True,"2025-05-03T10:33:58,427",PBOX JNR Komenského (COOP HB),Free,49.094976111,15.890498111,PBOX,JNR,Komenského,COOP HB,"""49.094976111,15.890498111"",","Komenského 1029, 675 51 Jaroměřice nad Rokytnou, Czechia","49.094976111,15.890498111"
1858,4581396,ParcelBox,True,"2025-05-03T13:15:16,243",PBOX JNU Sídliště (sídliště),Free,49.343074194,13.217845805,PBOX,JNU,Sídliště,sídliště,"""49.343074194,13.217845805"",","Sídliště 296, 340 21 Janovice nad Úhlavou, Czechia","49.343074194,13.217845805"
1676,4569206,ParcelBox,True,"2025-05-03T16:15:09,693",PBOX JNV Jenišov (Siko),Free,50.223857805,12.804822194,PBOX,JNV,Jenišov,Siko,"""50.223857805,12.804822194"",","Jenišov 125, 360 01 Jenišov, Czechia","50.223857805,12.804822194"
3266,4568649,ParcelBox,True,"2025-05-04T11:34:59,993",PBOX JPS Jindřichovice (Potravin),Free,50.961007805,15.246659694,PBOX,JPS,Jindřichovice,Potravin,"""50.961007805,15.246659694"",","Jindřichovice pod Smrkem 392, 463 65 Jindřichovice pod Smrkem, Czechia","50.961007805,15.246659694"
1189,4402912,ParcelBox,True,"2025-05-03T12:33:08,933",PBOX JRV K. MARXE (POTRAVIN),Free,50.50506,13.437242194,PBOX,JRV,K. MARXE,POTRAVIN,"""50.50506,13.437242194"",","K. Marxe 1691, 431 11 Jirkov-Jirkov 1, Czechia","50.50506,13.437242194"
895,4305769,ParcelBox,True,"2025-05-04T14:32:48,930",PBOX JRV U sauny (Invest),Free,50.501798888,13.450295611,PBOX,JRV,U sauny,Invest,"""50.501798888,13.450295611"",","U Sauny 1739, 431 11 Jirkov-Jirkov 1, Czechia","50.501798888,13.450295611"
1164,4393948,ParcelBox,True,"2025-05-04T12:33:18,623",PBOX JRV Vinařická (TESCO),Free,50.499356694,13.444329194,PBOX,JRV,Vinařická,TESCO,"""50.499356694,13.444329194"",","Vinařická č. ev. 2152, 431 11 Jirkov-Jirkov 1, Czechia","50.499356694,13.444329194"
1617,4568009,ParcelBox,True,"2025-05-04T17:14:59,073",PBOX JRY Na Polníku (v ulici),Free,50.105924694,14.706623305,PBOX,JRY,Na Polníku,v ulici,"""50.105924694,14.706623305"",","Hlavní 183, 250 90 Jirny-Nové Jirny, Czechia","50.105924694,14.706623305"
1805,4575902,ParcelBox,True,"2025-05-04T12:15:14,003",PBOX JSE Na Ochoze (Bambule),Free,49.965434694,14.519221888,PBOX,JSE,Na Ochoze,Bambule,"""49.965434694,14.519221888"",","Na Ochoze 1270, 252 42 Jesenice-Jesenice u Prahy, Czechia","49.965434694,14.519221888"
215,4504567,ParcelBox,True,"2025-05-03T17:54:28,353",PBOX JSE Ve Dvoře (U budovy),Free,49.968479388,14.515168888,PBOX,JSE,Ve Dvoře,U budovy,"""49.968479388,14.515168888"",","Ve Dvoře 807, 252 42 Jesenice-Jesenice u Prahy, Czechia","49.968479388,14.515168888"
1868,4583235,ParcelBox,True,"2025-05-03T19:55:12,260",PBOX JSK Lipovská (u čerp.),Free,50.227099194,17.198243305,PBOX,JSK,Lipovská,u čerp.,"""50.227099194,17.198243305"",","Lipovská 32, 790 01 Jeseník-Jeseník 1, Czechia","50.227099194,17.198243305"
351,4540720,ParcelBox,True,"2025-05-02T18:54:58,317",PBOX JSK Sadová (ČSAD),Free,50.226394388,17.206927805,PBOX,JSK,Sadová,ČSAD,"""50.226394388,17.206927805"",","Sadová 1376/5, 790 01 Jeseník-Jeseník 1, Czechia","50.226394388,17.206927805"
1209,4418903,ParcelBox,True,"2025-05-04T14:13:10,983",PBOX JSK Tylova (BC ILÍK),Free,50.222633888,17.197516888,PBOX,JSK,Tylova,BC ILÍK,"""50.222633888,17.197516888"",","Tylova 1154/1, 790 01 Jeseník-Jeseník 1, Czechia","50.222633888,17.197516888"
1543,4567284,ParcelBox,True,"2025-05-03T08:54:53,593",PBOX JTK Jistebník (Hruška),Free,49.750697805,18.132823111,PBOX,JTK,Jistebník,Hruška,"""49.750697805,18.132823111"",","Jistebník 158, 742 82 Jistebník, Czechia","49.750697805,18.132823111"
804,4298804,ParcelBox,True,"2025-05-04T10:52:42,713",PBOX JUP Na Slunci (Krmiva),Free,49.904649194,14.486785611,PBOX,JUP,Na Slunci,Krmiva,"""49.904649194,14.486785611"",","Radlík 156, 254 01 Jílové u Prahy, Czechia","49.904649194,14.486785611"
524,4553978,ParcelBox,True,"2025-04-26T04:37:58,287",PBOX JUP Pražská (Truhlářs),Free,49.911110805,14.496015805,PBOX,JUP,Pražská,Truhlářs,"""49.911110805,14.496015805"",","Pražská 48, Radlík, 254 01 Jílové u Prahy, Czechia","49.911110805,14.496015805"
323,4539186,ParcelBox,True,"2025-05-04T15:54:32,847",PBOX JUP Rudných dolů (u Pošty),Free,49.896913888,14.491851694,PBOX,JUP,Rudných dolů,u Pošty,"""49.896913888,14.491851694"",","Rudných dolů 502, 254 01 Jílové u Prahy, Czechia","49.896913888,14.491851694"
614,4559814,ParcelBox,True,"2025-04-26T04:38:04,377",PBOX JUP Spartakiádní (Sokol),Free,49.896600805,14.498683888,PBOX,JUP,Spartakiádní,Sokol,"""49.896600805,14.498683888"",","Tyršova 264, 254 01 Jílové u Prahy, Czechia","49.896600805,14.498683888"
181,4495318,ParcelBox,True,"2025-05-04T16:34:24,113",PBOX JVK 17. listopadu (HRUŠK631),Free,50.392187805,17.004704388,PBOX,JVK,17. listopadu,HRUŠK631,"""50.392187805,17.004704388"",","Javorník, kulturní dům, 790 70 Javorník-Javorník u Jeseníku, Czechia","50.392187805,17.004704388"
226,4504859,ParcelBox,True,"2025-05-03T08:54:18,657",PBOX JVO Palackého nám (COOP),Free,49.632758305,16.7136275,PBOX,JVO,Palackého nám,COOP,"""49.632758305,16.7136275"",","Palackého nám. 638, 569 43 Jevíčko, Czechia","49.632758305,16.7136275"
452,4548314,ParcelBox,True,"2025-05-04T11:14:41,443",PBOX JVP Zdis.z Lemberka (Flop Top),Free,50.7662925,14.761352194,PBOX,JVP,Zdis.z Lemberka,Flop Top,"""50.7662925,14.761352194"",","Zdislavy z Lemberka 137, 471 25 Jablonné v Podještědí, Czechia","50.7662925,14.761352194"
709,4270369,ParcelBox,True,"2025-05-04T16:32:32,960",PBOX KAD Kpt. Jaroše (LIDL),Free,50.383823111,13.271456888,PBOX,KAD,Kpt. Jaroše,LIDL,"""50.383823111,13.271456888"",","Kpt. Jaroše 1954, 432 01 Kadaň-Kadaň 1, Czechia","50.383823111,13.271456888"
111,4486036,ParcelBox,True,"2025-05-03T17:14:10,723",PBOX KAD Na Podlesí (Centrum),Free,50.383817805,13.265641388,PBOX,KAD,Na Podlesí,Centrum,"""50.383817805,13.265641388"",","Na Podlesí 1482/1482, 432 01 Kadaň-Kadaň 1, Czechia","50.383817805,13.265641388"
1578,4567748,ParcelBox,True,"2025-05-03T19:35:07,180",PBOX KAR Borovského (Ščerba),Free,49.853401388,18.579755,PBOX,KAR,Borovského,Ščerba,"""49.853401388,18.579755"",","Borovského 169/103, Ráj, 734 01 Karviná-Karviná 4, Czechia","49.853401388,18.579755"
52,4456956,ParcelBox,True,"2025-05-04T12:34:11,500",PBOX KAR Einsteinova (BONVER),Free,49.867644194,18.559155305,PBOX,KAR,Einsteinova,BONVER,"""49.867644194,18.559155305"",","Einsteinova 2867/4, Hranice, 733 01 Karviná-Karviná 1, Czechia","49.867644194,18.559155305"
50,4456954,ParcelBox,True,"2025-05-04T08:34:02,437",PBOX KAR Fryštátská (Vagón),Free,49.850464388,18.549479694,PBOX,KAR,Fryštátská,Vagón,"""49.850464388,18.549479694"",","Fryštátská 235/77, 733 01 Karviná-Karviná 1, Czechia","49.850464388,18.549479694"
180,4495317,ParcelBox,True,"2025-05-02T14:54:43,207",PBOX KAR Janského (HRUŠK735),Free,49.860245805,18.543179388,PBOX,KAR,Janského,HRUŠK735,"""49.860245805,18.543179388"",","Janského 2458/4, Nové Město, 735 06 Karviná-Karviná 6, Czechia","49.860245805,18.543179388"
1797,4575425,ParcelBox,True,"2025-05-02T09:36:45,973",PBOX KAR Karola Śliwky (Grabacki),Free,49.855095611,18.544905611,PBOX,KAR,Karola Śliwky,Grabacki,"""49.855095611,18.544905611"",","Karola Śliwky 147/13, Fryštát, 733 01 Karviná-Karviná 1, Czechia","49.855095611,18.544905611"
922,4310872,ParcelBox,True,"2025-05-04T13:32:48,547",PBOX KAR Kosmonautů (Gastrono),Free,49.850909194,18.556824194,PBOX,KAR,Kosmonautů,Gastrono,"""49.850909194,18.556824194"",","nám. Gagarinovo 5, 734 01 Karviná-Karviná 4, Czechia","49.850909194,18.556824194"
1108,4364786,ParcelBox,True,"2025-05-02T13:13:23,350",PBOX KAR Sportovní (LIDL),Free,49.866200805,18.542320805,PBOX,KAR,Sportovní,LIDL,"""49.866200805,18.542320805"",","Sportovní 1797/2, 735 06 Karviná-Karviná 1, Czechia","49.866200805,18.542320805"
1577,4567747,ParcelBox,True,"2025-05-03T07:15:12,600",PBOX KAR Stavbařů (Sedma),Free,49.8596725,18.557269388,PBOX,KAR,Stavbařů,Sedma,"""49.8596725,18.557269388"",","Stavbařů 2203/38, 734 01 Karviná-Karviná 4, Czechia","49.8596725,18.557269388"
1799,4575428,ParcelBox,True,"2025-05-04T07:55:08,943",PBOX KAR Sv. Čecha (DINOS),Free,49.856844388,18.536412194,PBOX,KAR,Sv. Čecha,DINOS,"""49.856844388,18.536412194"",","Svatopluka Čecha 733/5, Fryštát, 733 01 Karviná-Karviná 1, Czechia","49.856844388,18.536412194"
32,4455111,ParcelBox,True,"2025-05-02T18:54:24,493",PBOX KAR Tř.17.listopa (Prior),Free,49.856040305,18.540821694,PBOX,KAR,Tř.17.listopa,Prior,"""49.856040305,18.540821694"",","150 m vpravo od vstupu do Billa, tř. 17. listopadu 23/2, 733 01 Karviná-Karviná 1, Czechia","49.856040305,18.540821694"
1199,4411562,ParcelBox,True,"2025-05-04T14:53:10,370",PBOX KAR tř.17.Listopa (TESCO),Free,49.846035611,18.554341111,PBOX,KAR,tř.17.Listopa,TESCO,"""49.846035611,18.554341111"",","tř. 17. listopadu 883/2a Kóje v OD TESCO, 734 01 Karviná-Karviná 4, Czechia","49.846035611,18.554341111"
51,4456955,ParcelBox,True,"2025-05-02T20:34:23,517",PBOX KAR U Lesa (Myslivna),Free,49.847794194,18.560234388,PBOX,KAR,U Lesa,Myslivna,"""49.847794194,18.560234388"",","Ciolkovského 762/30B, Ráj, 734 01 Karviná-Karviná 4, Czechia","49.847794194,18.560234388"
159,4493711,ParcelBox,True,"2025-05-03T09:14:16,747",PBOX KAR Žižkova (U kruháč),Free,49.861130305,18.55241,PBOX,KAR,Žižkova,U kruháč,"""49.861130305,18.55241"",","Žižkova 221/52, 733 01 Karviná-Karviná 4, Czechia","49.861130305,18.55241"
475,4549804,ParcelBox,True,"2025-05-03T12:14:43,623",PBOX KAV Kájovská (COOP),Free,48.813207194,14.2590175,PBOX,KAV,Kájovská,COOP,"""48.813207194,14.2590175"",","Kájovská 22, 382 21 Kájov, Czechia","48.813207194,14.2590175"
1246,4435973,ParcelBox,True,"2025-05-04T16:53:25,807",PBOX KAY Moravská 999 (COOP UO),Free,50.081616388,16.760503611,PBOX,KAY,Moravská 999,COOP UO,"""50.081616388,16.760503611"",","Moravská 999, 561 69 Králíky, Czechia","50.081616388,16.760503611"
172,4494531,ParcelBox,True,"2025-05-04T15:14:16,277",PBOX KBE Hlučínská (Autobus),Free,49.984805305,18.052867805,PBOX,KBE,Hlučínská,Autobus,"""49.984805305,18.052867805"",","Autobusové nádraží, 74727 Kobeřice, 747 27 Kobeřice, Czechia","49.984805305,18.052867805"
581,4556352,ParcelBox,True,"2025-05-03T07:34:46,970",PBOX KCK Mikuláše Střely (penzion),Free,49.690941388,15.841431694,PBOX,KCK,Mikuláše Střely,penzion,"""49.690941388,15.841431694"",","Mikuláše Střely 223, 582 66 Krucemburk, Czechia","49.690941388,15.841431694"
1933,4587764,ParcelBox,True,"2025-05-02T22:35:45,023",PBOX KDE Náměstí (Parking),Free,49.390951694,13.040509694,PBOX,KDE,Náměstí,Parking,"""49.390951694,13.040509694"",","Komenského 228, 345 06 Kdyně, Czechia","49.390951694,13.040509694"
1541,4567278,ParcelBox,True,"2025-05-04T14:35:00,913",PBOX KDY Nádražní (Tesco),Free,49.389028888,13.036173111,PBOX,KDY,Nádražní,Tesco,"""49.389028888,13.036173111"",","Nádražní 747, 345 06 Kdyně, Czechia","49.389028888,13.036173111"
1822,4576838,ParcelBox,True,"2025-05-03T14:15:28,977",PBOX KJE Kasejovice (264),Free,49.464803611,13.7340375,PBOX,KJE,Kasejovice,264,"""49.464803611,13.7340375"",","Kasejovice 267, 335 44 Kasejovice, Czechia","49.464803611,13.7340375"
857,4302351,ParcelBox,True,"2025-05-04T06:52:53,313",PBOX KJV U sklepů (Koberce),Free,49.008478611,17.132011111,PBOX,KJV,U sklepů,Koberce,"""49.008478611,17.132011111"",","U Sklepů 90/11, 697 01 Kyjov-Kyjov 1, Czechia","49.008478611,17.132011111"
689,4265939,ParcelBox,True,"2025-05-03T15:32:31,983",PBOX KLA 28.října (Keramika),Free,50.175208888,14.107160611,PBOX,KLA,28.října,Keramika,"""50.175208888,14.107160611"",","28. října 166, 273 09 Kladno-Kladno 7, Czechia","50.175208888,14.107160611"
69,4472531,ParcelBox,True,"2025-05-04T15:54:06,277",PBOX KLA Americká (Tesco),Free,50.126247388,14.118744805,PBOX,KLA,Americká,Tesco,"""50.126247388,14.118744805"",","Americká 2777 uvnitř obchodu, vedle pokladen, vpravo, 272 01 Kladno-Kladno 1, Czechia","50.126247388,14.118744805"
1110,4365093,ParcelBox,True,"2025-05-04T14:13:02,083",PBOX KLA AMERICKÁ (U KOJOTA),Free,50.128740305,14.116113305,PBOX,KLA,AMERICKÁ,U KOJOTA,"""50.128740305,14.116113305"",","Americká 2445, 272 01 Kladno-Kladno 1, Czechia","50.128740305,14.116113305"
1837,4579560,ParcelBox,True,"2025-05-03T13:15:14,320",PBOX KLA Braunova (COOP),Free,50.150340305,14.088841888,PBOX,KLA,Braunova,COOP,"""50.150340305,14.088841888"",","Braunova 75, 272 01 Kladno-Kladno 1, Czechia","50.150340305,14.088841888"
788,4297781,ParcelBox,True,"2025-05-03T18:32:36,977",PBOX KLA Libušina (Tony Oil),Free,50.145856388,14.1259025,PBOX,KLA,Libušina,Tony Oil,"""50.145856388,14.1259025"",","Libušina 3/1009, 272 03 Kladno 3, Czechia","50.145856388,14.1259025"
743,4275035,ParcelBox,True,"2025-05-04T17:32:33,457",PBOX KLA nám Sítná (KD),Free,50.135595611,14.102821694,PBOX,KLA,nám Sítná,KD,"""50.135595611,14.102821694"",","nám. Sítná 3127, Kročehlavy, 272 01 Kladno-Kladno 1, Czechia","50.135595611,14.102821694"
1111,4365094,ParcelBox,True,"2025-05-04T17:33:03,837",PBOX KLA PAŘÍŽSKÁ (U GARÁŽE),Free,50.1359125,14.135795805,PBOX,KLA,PAŘÍŽSKÁ,U GARÁŽE,"""50.1359125,14.135795805"",","Pařížská 1, 272 01 Kladno 1, Czechia","50.1359125,14.135795805"
662,4262383,ParcelBox,True,"2025-05-04T17:32:25,387",PBOX KLA Smečenská (LIDL),Free,50.141468305,14.064606694,PBOX,KLA,Smečenská,LIDL,"""50.141468305,14.064606694"",","Smečenská 1081, Rozdělov, 272 04 Kladno-Kladno 4, Czechia","50.141468305,14.064606694"
1501,4565041,ParcelBox,True,"2025-05-03T12:34:55,407",PBOX KLA T. G. Masaryka (Lahůdky),Free,50.145488305,14.095460305,PBOX,KLA,T. G. Masaryka,Lahůdky,"""50.145488305,14.095460305"",","272 01, Kladno 1, 272 01 Kladno, Czechia","50.145488305,14.095460305"
717,4271633,ParcelBox,True,"2025-05-04T11:52:31,470",PBOX KLA ul.28. října (Koloc),Free,50.164919694,14.108803305,PBOX,KLA,ul.28. října,Koloc,"""50.164919694,14.108803305"",","Pod Svahem 1731, 273 09 Kladno-Kladno 7, Czechia","50.164919694,14.108803305"
842,4301601,ParcelBox,True,"2025-05-04T17:32:44,133",PBOX KLA V Bažantnici (Bažantic),Free,50.131043305,14.137469694,PBOX,KLA,V Bažantnici,Bažantic,"""50.131043305,14.137469694"",","Okrsek 4, 272 01 Kladno-Kladno 1, Czechia","50.131043305,14.137469694"
1764,4573156,ParcelBox,True,"2025-05-02T16:35:32,903",PBOX KLA Vančurova (NEMOCNIC),Free,50.141803111,14.089611111,PBOX,KLA,Vančurova,NEMOCNIC,"""50.141803111,14.089611111"",","Vančurova 1548, 272 01 Kladno-Kladno 1, Czechia","50.141803111,14.089611111"
787,4297780,ParcelBox,True,"2025-05-04T16:52:44,657",PBOX KLA Vít Nezvala (Špajzík),Free,50.146209694,14.070468305,PBOX,KLA,Vít Nezvala,Špajzík,"""50.146209694,14.070468305"",","Vítězslava Nezvala 756, Kladno, 27204, 272 01 Kladno-Kladno 4, Czechia","50.146209694,14.070468305"
733,4273407,ParcelBox,True,"2025-05-04T12:12:21,797",PBOX KLA Vrchlického (Flora),Free,50.133520611,14.120945611,PBOX,KLA,Vrchlického,Flora,"""50.133520611,14.120945611"",","Vrchlického 2363, Kročehlavy, 272 01 Kladno-Kladno 1, Czechia","50.133520611,14.120945611"
224,4504852,ParcelBox,True,"2025-05-03T15:54:20,907",PBOX KLC Náměstí (LINDERNI),Free,49.786468111,18.131994194,PBOX,KLC,Náměstí,LINDERNI,"""49.786468111,18.131994194"",","Náměstí 71, 742 83 Klimkovice, Czechia","49.786468111,18.131994194"
831,4300749,ParcelBox,True,"2025-05-04T10:12:44,540",PBOX KLE Žatecká (OC Kralo),Free,49.981986388,13.488724388,PBOX,KLE,Žatecká,OC Kralo,"""49.981986388,13.488724388"",","Žatecká 866, 331 41 Kralovice, Czechia","49.981986388,13.488724388"
1672,4569196,ParcelBox,True,"2025-05-02T19:55:06,380",PBOX KLN Proskovická (parkoviš),Free,49.733224388,18.223612805,PBOX,KLN,Proskovická,parkoviš,"""49.733224388,18.223612805"",","Proskovická 210, 739 24 Krmelín, Czechia","49.733224388,18.223612805"
1262,4440386,ParcelBox,True,"2025-05-04T15:13:25,483",PBOX KLY 5.května (Albert),Free,49.382188111,13.297001111,PBOX,KLY,5.května,Albert,"""49.382188111,13.297001111"",","ul. 5. května 689, 339 01 Klatovy-Klatovy 1, Czechia","49.382188111,13.297001111"
1187,4402910,ParcelBox,True,"2025-05-04T16:13:15,800",PBOX KLY Domažlická (TESCO),Free,49.393270305,13.285568888,PBOX,KLY,Domažlická,TESCO,"""49.393270305,13.285568888"",","Domažlická 909, 339 01 Klatovy-Klatovy 1, Czechia","49.393270305,13.285568888"
1564,4567327,ParcelBox,True,"2025-05-03T17:55:06,867",PBOX KLY K letišti (zdravot),Free,49.405579694,13.294922194,PBOX,KLY,K letišti,zdravot,"""49.405579694,13.294922194"",","K Letišti 385, 339 01 Klatovy-Klatovy II, Czechia","49.405579694,13.294922194"
1147,4391490,ParcelBox,True,"2025-05-04T12:13:01,183",PBOX KLY Plánická (ČS K5.cz),Free,49.395988611,13.308968305,PBOX,KLY,Plánická,ČS K5.cz,"""49.395988611,13.308968305"",","Plánická 626, 339 01 Klatovy-Klatovy IV, Czechia","49.395988611,13.308968305"
1767,4573391,ParcelBox,True,"2025-05-02T18:15:37,630",PBOX KLY Puškinova (servis),Free,49.38594,13.303913611,PBOX,KLY,Puškinova,servis,"""49.38594,13.303913611"",","Puškinova 135, 339 01 Klatovy-Klatovy 1, Czechia","49.38594,13.303913611"
1022,4336769,ParcelBox,True,"2025-05-04T16:12:58,723",PBOX KLY Sídl. u Pošty (Potravin),Free,49.398395805,13.289885611,PBOX,KLY,Sídl. u Pošty,Potravin,"""49.398395805,13.289885611"",","Sídl. U Pošty 683, 339 01 Klatovy-Klatovy III, Czechia","49.398395805,13.289885611"
1936,4588044,ParcelBox,True,"2025-05-04T12:55:25,597",PBOX KME Benešovská (Vinotéka),Free,49.895113305,14.612774388,PBOX,KME,Benešovská,Vinotéka,"""49.895113305,14.612774388"",","Benešovská 207, Ládví, 251 68 Kamenice, Czechia","49.895113305,14.612774388"
1244,4435936,ParcelBox,True,"2025-05-04T11:13:19,713",PBOX KME Pražská (KM Prona),Free,49.910585,14.585076694,PBOX,KME,Pražská,KM Prona,"""49.910585,14.585076694"",","Pražská 400, Nová Hospoda, 251 68 Kamenice, Czechia","49.910585,14.585076694"
241,4506128,ParcelBox,True,"2025-05-04T16:14:29,913",PBOX KMK Krauzovna (Řeznictv),Free,50.308751388,14.515768888,PBOX,KMK,Krauzovna,Řeznictv,"""50.308751388,14.515768888"",","Krauzovna 81, 277 41 Kly, Czechia","50.308751388,14.515768888"
568,4556336,ParcelBox,True,"2025-05-03T17:54:53,757",PBOX KMV Buzulucká (Městys),Free,49.809351388,13.858476111,PBOX,KMV,Buzulucká,Městys,"""49.809351388,13.858476111"",","Buzulucká 26762, 267 62 Komárov-Komárov u Hořovic, Czechia","49.809351388,13.858476111"
1048,4340452,ParcelBox,True,"2025-05-04T16:13:01,747",PBOX KMY Pod Koupalištěm (Metronet),Free,50.44116,14.920464694,PBOX,KMY,Pod Koupalištěm,Metronet,"""50.44116,14.920464694"",","Pod koupalištěm 901, 293 06 Kosmonosy, Czechia","50.44116,14.920464694"
1640,4568261,ParcelBox,True,"2025-05-04T09:34:57,623",PBOX KMZ Hanácké náměstí (Sklenář),Free,49.293483611,17.388523611,PBOX,KMZ,Hanácké náměstí,Sklenář,"""49.293483611,17.388523611"",","Hanácké nám. 475/3, 767 01 Kroměříž-Kroměříž 1, Czechia","49.293483611,17.388523611"
1001,4334117,ParcelBox,True,"2025-05-04T15:32:56,737",PBOX KMZ Slovan. nám. (Prior),Free,49.290737805,17.395584388,PBOX,KMZ,Slovan. nám.,Prior,"""49.290737805,17.395584388"",","Slovanské nám. 3283/5, 767 01 Kroměříž-Kroměříž 1, Czechia","49.290737805,17.395584388"
3705,4720894,ParcelBox,True,"2025-05-03T18:16:02,917",PBOX KMZ Spáčilova (Spáčilka),Free,49.297509388,17.405805611,PBOX,KMZ,Spáčilova,Spáčilka,"""49.297509388,17.405805611"",","Spáčilova 569, 767 01 Kroměříž-Kroměříž 1, Czechia","49.297509388,17.405805611"
871,4304154,ParcelBox,True,"2025-05-04T09:32:45,927",PBOX KMZ Tovačovského (Seagull),Free,49.298095611,17.401093111,PBOX,KMZ,Tovačovského,Seagull,"""49.298095611,17.401093111"",","Tovačovského 4423, 767 01 Kroměříž-Kroměříž 1, Czechia","49.298095611,17.401093111"
